articleId,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-3211843544085892873,5191381587333696286,-1870456025059842373,1457728991321948254,2731915238980099593,2916072977192006313
-3206777048078326150,-3697359635590244386,-6858240061363309239,-5181489804915739633,2271592336048425450,-8618420761918493321
-3201623914150480647,2573252627510191315,-1617279065634731389,2480569770059008227,-5500597021296520708,-6467708104873171151
-3191013159715472435,-5843518165523212471,123378787151399958,4815632823882298534,231281690254211527,4563006651994272837
-3179358869851478234,-6340141548068597572,-5179258585851879449,-5829979886567267504,9060231864899459154,2731915238980099593
-3173020603774823976,4788854083489560153,-7992053163122498177,1649752043999819668,2930191803881821526,8473367604990946179
-3170855186954139022,7187598944032799890,7775857588929395558,3720742491238027703,2333823948799779498,3293246847422795557
-3170829374166745427,-6466212324513658217,-2890958311805113955,2255878226385826814,7216750853471801538,7993526700719577624
-3170783292462058942,-2167839778474325326,-8968101771604200516,123378787151399958,4313871021753084020,-2323511129839590090
-3169423801125605259,-4414039190127558142,1002673045600956890,-3876501423599932851,-5000193502203199335,4273365516830385867
-3161714324304758767,491373795166252904,-2382583983070627054,-3751249597609107201,4911701623098526999,6678691743269420670
-3136683414587095274,1012456848389051365,2639926854188906104,-2167839778474325326,1115750778137998115,-6761163882540291832
-3134743773662773628,8931755432090459041,4460664691673874476,156889606517612871,-8518096793350810174,2885511262558254418
-3130182799308303924,-2899726011463496555,374352050712569304,-8968101771604200516,3367026768872537336,-6761163882540291832
-3125361793069842594,-5578229678262992168,-1622037268576555626,-4833307637594287163,6737022915341644067,3980405883168341377
-3114161754347804356,4315784099325221836,9033884391004475493,-2639327025262198345,-5691384416070374740,1805849336099641652
-3113913063173722290,6341647533150019811,-8254222281357012124,6044362651232258738,123378787151399958,231281690254211527
-3110580810771259448,-2860224288374811338,-4458371007893120981,-6872546942144599345,1038118700785242153,-6466212324513658217
-3105075547863520421,1220948775534529013,1179017557429431126,-720777800522871309,4056017896532335209,3750772607644674028
-3102652803014865472,-4386371945374980231,-5843518165523212471,-3302834510061927448,123378787151399958,4396754138692995627
-3102446808559723934,4757923412035174662,-1383778823073811714,2051327203770554158,-4487024160266973763,3906974906788964502
-3095494965842381869,7516228655554309785,-205193648629294862,2727743992157210358,5929055844564382383,-7002558676365724983
-3077386995956755130,216869981229779312,3564394485543941353,6678691743269420670,4911701623098526999,-3751249597609107201
-3073433549435888423,1012456848389051365,-8947720860550700506,-2167839778474325326,-6643406494673362190,-321691855821364131
-3071732669882279801,-2323511129839590090,-8968101771604200516,-48842168049882829,-1511619461666295654,-8254222281357012124
-3061741807736367554,-8123488152283046553,-5115041394506292462,4338940510328721138,-6792965795755857419,-9055044275358686874
-3060116862184714437,-7002558676365724983,5533752987392101383,5930806521893160184,5929055844564382383,2727743992157210358
-3059841990815099417,5558603035498264655,3706563147339457456,1549650080907932816,5619251370090681244,-8193923078932592165
-3058031327323357308,8651615486877503655,8886002764685330098,-14569272361926584,-7639185658532886960,428486625959995206
-3040610224044779845,-1492913151930215984,-2808969983997441543,2093656054622337275,2231749805468232267,-1022885988494278200
-3037091822980174821,-2167839778474325326,8020104407235635818,8254285966695461849,123378787151399958,484986956330644320
-3027055440570405664,2607211459879791691,-6642751159620064055,7534917347133949300,1674373276159762025,-7876497512693688413
-3020916840917845519,-3020916840917845519,8620166073102656574,-7454907763335725103,-2976309714446243509,-2097075598039554565
-3015446245469915661,-8254222281357012124,6341647533150019811,123378787151399958,4815632823882298534,4313871021753084020
-2990485643677949494,7078276984547732873,-9102431381393428051,6237714845306489877,-5198756378866433953,-3790313320969344469
-2976850014387537414,-6394075099886393346,5619251370090681244,5442191984600038712,4877833951599818487,1805849336099641652
-2976309714446243509,5238119115012015307,4139191914110236238,7255021292858609470,4069333494579100211,-1654063646246197191
-2967429522197137387,-6136272094613269629,65053321054180411,7498047411414226273,-3671800260859291252,-8984665034930053829
-2962461122453899874,6504364365389213533,7083316110921342538,-2587745393898245957,-42126282997118624,8871666435351703640
-2948321821574578861,5779887740609126631,123378787151399958,6341647533150019811,4161491675236615151,-7078081008943106850
-2940536914889279273,-8353590933060505654,-2547386150711652030,-5253644367331262405,8637400873589298078,-7863574628164051955
-2929967869758467182,7286613907013366088,-6558712014192834002,-2329480295839698254,-8819557474068526071,7581009799961380333
-2923886912694084893,-4749032095489327822,7506614456429888492,-8194774279664546436,-5750828394349042089,-4700714777342103147
-2899726011463496555,-3130182799308303924,4909630283317268181,3751305746867503759,-5843518165523212471,-788035419968530567
-2896441888220202695,7616911250531106641,719128783277038733,2573252627510191315,-2630716662499331227,-7002558676365724983
-2890958311805113955,4702466408529036844,1981046186743381313,5395868751435718725,-4126288159365354498,-6308850935767965758
-2880002165720705376,-5623496706605874646,-5997769775112032630,3294074907209583622,-6739959707791598779,-4615575698508618335
-2879657397552025078,8710192305140953186,-3367778232969996503,9178250635927683,-6467708104873171151,-8239286201029609369
-2871347907044769386,-8964534883296838326,6304895356046683527,717471739656838182,1328618437884612347,6757348772114374254
-2864378895481874465,-8068727428160395745,5258604889412591249,5250363310227021277,-7126520323752764957,2220561310072186802
-2860224288374811338,-4458371007893120981,-3110580810771259448,-8159730897893673528,3706563147339457456,-8312968399134741370
-2855910583928922225,1797385737206265555,3035329611795434601,-799315203186826480,-7681408188643141872,-4698104907897418459
-2855218766021441159,-4084394822880420062,-8689798332822398451,5714874452041944640,-7492067511846042603,511891900317865118
-2841995722250280583,-2328163218997425612,-55755961199248325,7906867252266782644,-5973686110278905367,-3723217532224917485
-2828628091730682303,-6642751159620064055,-7646922141533719881,2025471325746532174,2607211459879791691,-4798431998955209742
-2826566343807132236,-3528088210002754978,-6725796505137573953,4463025528374352465,-4374331682165863764,-6249065792190816357
-2808969983997441543,-3040610224044779845,8676570915361993722,8267509427016592713,-7555896091148631419,8628621643938810986
-2808959554282640221,8582210754044680874,1403599387299754918,6075137928366965854,9056727675613132316,-14569272361926584
-2800563841840387504,204997192300542382,-6761163882540291832,4313871021753084020,123378787151399958,6162786478796754684
-2797708685347481851,5398961846611539065,7400903238402587728,-6245566021053602636,-6851896696719147400,-39485845307123560
-2780168264183400543,7915650190943924834,-6121430502305136434,8982094176562780806,-1449104782233586994,-7732246497578572511
-2779829118032656703,1592600391233958243,6152652267138213180,-6728844082024523434,-6308850935767965758,-6765871608738223618
-2778760500673113802,-3810375613673461625,4804093434821394840,1266958185239582088,5274322067107287523,-4110354420726924665
-2774293088092853604,-5395935973320542237,-277169424764188814,962287586799267519,6669026579073415958,-844797936291539016
-2766592729910903198,1971653634364577968,4313871021753084020,-2323511129839590090,-8968101771604200516,231281690254211527
-2752345899464432864,-1111518890369033396,8076265166566225141,638282658987724754,-5405021817466310759,8118799783881928573
-2747266787901704910,-3302834510061927448,80435662809978246,123378787151399958,-5843518165523212471,-4386371945374980231
-2740396993975951758,-7113155163062752691,-4358357193736101128,4717008760225392411,-9081753261356157170,-5088157426675091741
-2720012228333470715,4815632823882298534,-1663441888197894674,7065704533945771463,457505998997890101,-6761163882540291832
-2715495584815099454,4633013345375349272,4674667995387386186,7277161137091492767,-595851741330881198,3575694866055127253
-2711301039947937868,-9171475473795142532,3353902017498793780,-4110354420726924665,4849766494522371290,1485652648052127324
-2708021095252721995,5658521282502533116,-2386148284399181873,5032631648793129465,6658481071718074876,-5037827401452845772
-2705245562881239338,-5843518165523212471,4313871021753084020,4563006651994272837,-7009536306337650657,231281690254211527
-2703878216681968882,3720742491238027703,7775857588929395558,-44082375822273498,-4309525417316029305,-21036008762564671
-2697906762425596568,6341647533150019811,5779887740609126631,6044362651232258738,4161491675236615151,8938071859536254465
-2683134512107439488,6070279813975953742,6236312923258954569,-1165347641456093580,8659918766210334195,3149164017776669829
-2667874153709252756,123378787151399958,5779887740609126631,4161491675236615151,6341647533150019811,1115750778137998115
-2649418407515952078,379773866860040428,2607211459879791691,215332765550420709,-3974295763584921518,-6642751159620064055
-2639327025262198345,-5691384416070374740,123378787151399958,9033884391004475493,-8968101771604200516,1115750778137998115
-2630716662499331227,2727743992157210358,-8900113512825364282,-4700714777342103147,-7002558676365724983,7616911250531106641
-2587745393898245957,123378787151399958,-5082274522455747241,1115750778137998115,-8254222281357012124,5779887740609126631
-2584174137395076448,6031953227014493100,1012456848389051365,-3387298624573211014,4313871021753084020,-133139342397538859
-2577148567706202814,-1687864471892802710,-4133169317019898816,-4037032837327175755,8233465999590288609,4106497696154898573
-2561023317421962555,-3734583695144530256,5398961846611539065,909703879562824170,-6245566021053602636,8589361101754366293
-2559385310537355580,3149164017776669829,-5820943153819992582,8596997246990922861,7823781477664935857,1797385737206265555
-2555801390963402198,-1537223691132357350,-2587745393898245957,123378787151399958,-5082274522455747241,-5843518165523212471
-2554512494756911972,-5912792039759735631,-8187220755213888616,4139191914110236238,7255021292858609470,-3951274083288934897
-2549933363319068481,1592600391233958243,-1449104782233586994,-6308850935767965758,-6728844082024523434,-6765871608738223618
-2548446404469756145,6009447229221815725,-8286289711960957081,-33740349536513960,4904775878165401439,-6347212504547574224
-2547386150711652030,-8353590933060505654,8637400873589298078,6778168087818060600,-7863574628164051955,-5253644367331262405
-2539915991213675511,7933360486658437274,6222001809679591440,4706890430832287959,3473173479782472081,3068975614432538771
-2516726696296387544,-6739959707791598779,1433393829724383645,-4541461982704074404,-3850335246895770347,162771765556771108
